duration,protocol,src_port,dst_port,src_bytes,dst_bytes,src_pkts,dst_pkts,syn_rate,ack_rate,psh_rate,avg_pkt_size,byte_std,flow_iat_mean,active_duration,is_land,label
7.5e-05,TCP,21.0,36214.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,7.5e-05,0.0,0,Benign
4e-05,TCP,57284.0,5925.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,4e-05,0.0,0,PortScan
8.955962,TCP,55806.0,21.0,106.0,188.0,9.0,15.0,0.0,0.0,0.041666668,12.25,12.626955,0.38938966,0.0,0,BruteForce
0.000281,UDP,54846.0,53.0,56.0,568.0,2.0,2.0,0.0,0.0,0.0,163.0,140.21698,9.366666e-05,0.0,0,Benign
0.000236,UDP,43429.0,53.0,66.0,274.0,2.0,2.0,0.0,0.0,0.0,93.25,56.963146,7.8666664e-05,0.0,0,Benign
98.61481,TCP,39580.0,80.0,356.0,11595.0,6.0,5.0,0.0,0.09090909,0.0,1086.4546,2560.0571,9.86148,0.000146,0,DDoS
12.004924,TCP,47646.0,22.0,2008.0,2745.0,21.0,32.0,0.0,0.0,0.018867925,89.679245,189.59027,0.23086393,0.0,0,BruteForce
98.69143,TCP,56588.0,80.0,388.0,11595.0,5.0,6.0,0.0,0.0,0.0,1089.909,2558.9727,9.869143,0.011985,0,DDoS
100.87666,TCP,48074.0,80.0,604.0,11595.0,7.0,6.0,0.0,0.07692308,0.0,938.38464,1658.1742,8.406389,5e-06,0,DDoS
0.037521,UDP,46724.0,53.0,58.0,218.0,2.0,2.0,0.0,0.0,0.0,76.25,43.817806,0.012507,0.0,0,Benign
0.030569,UDP,61178.0,53.0,56.0,105.0,1.0,1.0,0.0,0.0,0.0,108.5,28.290163,0.030569,0.0,0,Benign
0.000274,UDP,57748.0,53.0,66.0,98.0,2.0,2.0,0.0,0.0,0.0,49.25,8.763561,9.1333335e-05,0.0,0,Benign
4e-06,TCP,443.0,55108.0,31.0,0.0,3.0,0.0,0.0,0.33333334,0.0,10.333333,15.5,2e-06,0.0,0,Benign
9.772442,TCP,58616.0,21.0,106.0,188.0,9.0,15.0,0.0,0.0,0.041666668,12.25,12.656619,0.4248888,0.0,0,BruteForce
4.3e-05,TCP,37324.0,5811.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,4.3e-05,0.0,0,PortScan
5.126493,TCP,49788.0,443.0,367.0,3710.0,9.0,5.0,0.0,0.0,0.071428575,291.2143,605.45685,0.3943456,0.0,0,Benign
0.003013,TCP,39390.0,80.0,6.0,0.0,5.0,0.0,0.0,0.2,0.0,1.2,2.4494898,0.00075325,0.0,0,DDoS
0.000165,UDP,65045.0,53.0,68.0,158.0,2.0,2.0,0.0,0.0,0.0,65.0,24.647514,5.5e-05,0.0,0,Benign
11.681108,TCP,52270.0,22.0,2008.0,2745.0,21.0,32.0,0.0,0.0,0.018867925,89.679245,189.59027,0.22463669,0.0,0,BruteForce
0.657757,TCP,39610.0,443.0,703.0,3950.0,9.0,10.0,0.0,0.0,0.05263158,244.89473,442.7332,0.036542054,0.0,0,Benign
5.243379,TCP,52953.0,80.0,0.0,0.0,3.0,1.0,0.0,0.0,0.25,0.0,0.0,1.747793,0.0,0,Benign
0.000306,UDP,52869.0,53.0,88.0,664.0,2.0,2.0,0.0,0.0,0.0,199.0,157.7441,0.000102,0.0,0,Benign
0.000111,TCP,56989.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.000111,0.0,0,Benign
0.117322,UDP,60484.0,53.0,47.0,180.0,1.0,1.0,0.0,0.0,0.0,137.0,76.78758,0.117322,0.0,0,Benign
4.6e-05,TCP,8080.0,53894.0,6.0,6.0,1.0,1.0,0.0,0.5,0.0,9.0,0.0,4.6e-05,0.0,0,Botnet
0.000297,UDP,50370.0,53.0,84.0,204.0,2.0,2.0,0.0,0.0,0.0,82.5,32.863354,9.9e-05,0.0,0,Benign
85.665665,TCP,34154.0,80.0,1732.0,11595.0,9.0,7.0,0.0,0.0,0.0,833.3125,1321.4409,5.7110443,0.009001,0,DDoS
0.048708,UDP,55288.0,53.0,86.0,208.0,2.0,2.0,0.0,0.0,0.0,84.25,33.411076,0.016236,0.0,0,Benign
3e-06,TCP,59666.0,80.0,0.0,0.0,3.0,0.0,0.0,0.33333334,0.0,0.0,0.0,1.5e-06,0.0,0,DDoS
2.2e-05,TCP,8080.0,2741.0,6.0,6.0,1.0,1.0,0.0,0.5,0.0,9.0,0.0,2.2e-05,0.0,0,Botnet
0.004057,TCP,55542.0,80.0,0.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.00101425,0.0,0,DDoS
0.075114,TCP,2989.0,8080.0,210.0,134.0,4.0,3.0,0.0,0.0,0.14285715,49.142857,76.44232,0.012519,0.0,0,Botnet
2.1e-05,TCP,33584.0,3071.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,2.1e-05,0.0,0,PortScan
13.921668,TCP,51380.0,22.0,2008.0,2745.0,21.0,32.0,0.0,0.0,0.018867925,89.679245,189.59027,0.26772436,0.0,0,BruteForce
8.953725,TCP,57920.0,21.0,96.0,188.0,9.0,15.0,0.0,0.0,0.041666668,11.833333,12.348684,0.38929242,0.0,0,BruteForce
0.000181,UDP,65375.0,53.0,84.0,276.0,2.0,2.0,0.0,0.0,0.0,100.5,52.581364,6.0333332e-05,0.0,0,Benign
99.312706,TCP,33444.0,80.0,352.0,11595.0,7.0,6.0,0.0,0.07692308,0.0,919.0,1934.873,8.276058,0.00096,0,DDoS
4.8e-05,TCP,41653.0,2366.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,4.8e-05,0.0,0,PortScan
8.46966,TCP,57530.0,21.0,107.0,188.0,9.0,15.0,0.0,0.0,0.041666668,12.291667,12.658989,0.3682461,0.0,0,BruteForce
0.118262,TCP,51735.0,443.0,623.0,41945.0,18.0,28.0,0.0,0.0,0.02173913,925.3913,965.8249,0.0026280445,0.0,0,Benign
0.000198,TCP,443.0,50792.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.000198,0.0,0,Benign
84.6854,TCP,57546.0,80.0,355.0,11595.0,6.0,7.0,0.0,0.07692308,0.0,919.2308,1565.4945,7.057117,4e-06,0,DDoS
9.005783,TCP,54738.0,21.0,109.0,188.0,9.0,15.0,0.0,0.0,0.041666668,12.375,12.72897,0.3915558,0.0,0,BruteForce
0.049153,UDP,60689.0,53.0,55.0,110.0,1.0,1.0,0.0,0.0,0.0,110.0,31.754265,0.049153,0.0,0,Benign
64.02348,TCP,56589.0,443.0,169.0,92.0,7.0,2.0,0.11111111,0.11111111,0.0,34.11111,21.684864,8.002935,0.0935355,0,Benign
0.01645,UDP,123.0,123.0,48.0,48.0,1.0,1.0,0.0,0.0,0.0,72.0,0.0,0.01645,0.0,0,Benign
5.4e-05,TCP,443.0,54861.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5.4e-05,0.0,0,Benign
4.4e-05,TCP,32770.0,1580.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,4.4e-05,0.0,0,PortScan
3.9e-05,TCP,56577.0,443.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3.9e-05,0.0,0,Benign
7.8e-05,TCP,49624.0,22.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,7.8e-05,0.0,0,BruteForce
86.55926,TCP,52670.0,80.0,888.0,11595.0,11.0,6.0,0.0,0.05882353,0.0,734.2941,1315.3035,5.4099536,0.001223,0,DDoS
4.3e-05,TCP,42724.0,6692.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,4.3e-05,0.0,0,PortScan
1.7e-05,TCP,46056.0,5850.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,1.7e-05,0.0,0,PortScan
9.10732,TCP,54884.0,21.0,110.0,188.0,9.0,15.0,0.0,0.0,0.041666668,12.416667,12.87737,0.39597043,0.0,0,BruteForce
1e-06,TCP,33514.0,443.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0,Benign
98.322815,TCP,55606.0,80.0,355.0,11595.0,8.0,6.0,0.0,0.071428575,0.0,853.5714,1424.5391,7.563293,0.010652,0,DDoS
4e-06,TCP,443.0,55879.0,31.0,0.0,2.0,0.0,0.5,0.5,0.0,31.0,17.897858,4e-06,0.0,0,Benign
6.4e-05,TCP,48088.0,33354.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,6.4e-05,0.0,0,PortScan
8.665337,TCP,57626.0,21.0,106.0,188.0,9.0,15.0,0.0,0.0,0.041666668,12.25,12.640147,0.37675378,0.0,0,BruteForce
70.770485,TCP,54159.0,443.0,5099.0,4870.0,21.0,15.0,0.0,0.0,0.027777778,276.91666,384.97903,2.022014,0.15714458,0,Benign
85.19424,TCP,45384.0,80.0,332.0,11595.0,7.0,6.0,0.0,0.07692308,0.0,917.46155,1667.3469,7.09952,0.000995,0,DDoS
0.097566,TCP,46276.0,80.0,316.0,11595.0,3.0,5.0,0.0,0.0,0.125,1488.875,2535.5215,0.013938,0.0,0,DDoS
100.73774,TCP,37360.0,80.0,371.0,11595.0,6.0,7.0,0.0,0.0,0.0,920.9231,1666.0072,8.394811,0.013045,0,DDoS
0.000204,TCP,443.0,56567.0,37.0,0.0,2.0,1.0,0.33333334,0.33333334,0.0,24.666666,21.36196,0.000102,0.0,0,Benign
0.000472,UDP,61044.0,53.0,51.0,113.0,1.0,1.0,0.0,0.0,0.0,107.5,35.795715,0.000472,0.0,0,Benign
8.066135,TCP,37456.0,80.0,391.0,11632.0,8.0,5.0,0.0,0.0,0.07692308,924.8461,2102.7559,0.6721779,0.0,0,DDoS
0.0003,TCP,443.0,58935.0,31.0,0.0,3.0,0.0,0.0,0.33333334,0.0,10.333333,15.5,0.00015,0.0,0,Benign
109.72166,TCP,59586.0,80.0,181.0,1660.0,5.0,3.0,0.0,0.0,0.125,230.125,549.06445,15.7,0.0,0,Benign
3.4e-05,TCP,45192.0,54045.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,3.4e-05,0.0,0,PortScan
13.489917,TCP,46348.0,22.0,2008.0,2745.0,20.0,33.0,0.0,0.0,0.018867925,89.679245,189.59027,0.2594215,0.0,0,BruteForce
0.071936,TCP,53026.0,8080.0,207.0,134.0,4.0,3.0,0.0,0.0,0.14285715,48.714287,75.57577,0.011989333,0.0,0,Botnet
8.983831,TCP,53330.0,21.0,107.0,188.0,9.0,15.0,0.0,0.0,0.041666668,12.291667,12.727922,0.39060134,0.0,0,BruteForce
0.128698,UDP,60249.0,53.0,52.0,68.0,1.0,1.0,0.0,0.0,0.0,86.0,9.237604,0.128698,0.0,0,Benign
62.675217,TCP,9076.0,443.0,169.0,184.0,7.0,5.0,0.083333336,0.083333336,0.0,33.25,21.684805,5.697747,0.274444,0,Benign
0.145269,TCP,59210.0,443.0,923.0,5115.0,12.0,10.0,0.0,0.0,0.045454547,274.45456,510.85007,0.006917571,0.0,0,Benign
0.001175,UDP,61399.0,53.0,59.0,120.0,1.0,1.0,0.0,0.0,0.0,119.0,35.218365,0.001175,0.0,0,Benign
0.000243,TCP,58162.0,21.0,14.0,0.0,2.0,1.0,0.33333334,0.33333334,0.0,9.333333,8.082904,0.0001215,0.0,0,BruteForce
3e-06,TCP,21.0,56150.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,0,Benign
4.7e-05,TCP,8080.0,51779.0,6.0,6.0,1.0,1.0,0.0,0.5,0.0,9.0,0.0,4.7e-05,0.0,0,Botnet
8.3e-05,TCP,50664.0,22.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,8.3e-05,0.0,0,BruteForce
2.9e-05,TCP,52228.0,2022.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,2.9e-05,0.0,0,PortScan
66.0946,UDP,123.0,123.0,96.0,96.0,2.0,2.0,0.0,0.0,0.0,60.0,0.0,22.0,0.093917,0,Benign
4e-06,TCP,443.0,58488.0,31.0,0.0,3.0,0.0,0.0,0.33333334,0.0,10.333333,15.5,2e-06,0.0,0,Benign
6.5e-05,TCP,64915.0,10566.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,6.5e-05,0.0,0,PortScan
0.000172,UDP,65297.0,53.0,72.0,136.0,2.0,2.0,0.0,0.0,0.0,61.0,17.527122,5.733333e-05,0.0,0,Benign
0.066471,UDP,60337.0,53.0,42.0,58.0,1.0,1.0,0.0,0.0,0.0,71.0,9.237604,0.066471,0.0,0,Benign
4.4e-05,TCP,39844.0,6646.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,4.4e-05,0.0,0,PortScan
3.6e-05,TCP,36114.0,50003.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,3.6e-05,0.0,0,PortScan
4.2e-05,TCP,44033.0,3998.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,4.2e-05,0.0,0,PortScan
4.2e-05,TCP,46785.0,8400.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,4.2e-05,0.0,0,PortScan
0.000222,TCP,55880.0,21.0,14.0,0.0,2.0,1.0,0.33333334,0.33333334,0.0,9.333333,8.082904,0.000111,0.0,0,BruteForce
0.999881,TCP,56844.0,443.0,0.0,247.0,1.0,1.0,0.0,0.0,0.0,123.5,142.60551,0.999881,0.0,0,Benign
9e-06,TCP,2868.0,8080.0,6.0,6.0,1.0,1.0,0.0,0.5,0.0,9.0,0.0,9e-06,0.0,0,Botnet
7.1e-05,TCP,46785.0,27715.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,7.1e-05,0.0,0,PortScan
85.44412,TCP,56126.0,80.0,385.0,11595.0,5.0,7.0,0.0,0.0,0.0,998.8333,1497.0151,7.767647,0.011009,0,DDoS
68.17529,TCP,56494.0,80.0,316.0,11595.0,8.0,6.0,0.0,0.071428575,0.0,850.7857,1622.6342,5.2442536,0.002002,0,DDoS
7.7e-05,TCP,35608.0,2007.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,7.7e-05,0.0,0,PortScan
7.2e-05,TCP,443.0,40832.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,7.2e-05,0.0,0,Benign
99.570274,TCP,48762.0,80.0,407.0,11595.0,9.0,4.0,0.0,0.07692308,0.0,923.2308,2382.7666,8.297523,0.001009,0,DDoS
0.00102,TCP,35440.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.00102,0.0,0,DDoS
7.5e-05,TCP,57922.0,544.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,7.5e-05,0.0,0,PortScan
0.030516,UDP,56080.0,53.0,72.0,128.0,2.0,2.0,0.0,0.0,0.0,59.0,15.336231,0.010172,0.0,0,Benign
85.69613,TCP,46354.0,80.0,331.0,11595.0,7.0,6.0,0.0,0.07692308,0.0,917.38464,1461.0565,7.141344,0.000992,0,DDoS
4e-06,TCP,34474.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,4e-06,0.0,0,DDoS
12.075258,TCP,47182.0,22.0,2008.0,2745.0,21.0,32.0,0.0,0.0,0.018867925,89.679245,189.59027,0.2322165,0.0,0,BruteForce
0.030827,UDP,60959.0,53.0,64.0,310.0,2.0,2.0,0.0,0.0,0.0,101.5,67.36987,0.010275667,0.0,0,Benign
77.15106,TCP,53992.0,80.0,8.0,0.0,2.0,1.0,0.33333334,0.33333334,0.0,5.3333335,4.618802,38.6,0.0,0,DDoS
0.023793,UDP,60301.0,53.0,46.0,95.0,1.0,1.0,0.0,0.0,0.0,93.5,28.290163,0.023793,0.0,0,Benign
99.662735,TCP,44162.0,80.0,291.0,11595.0,6.0,6.0,0.0,0.083333336,0.0,990.5,1717.7635,9.060248,5e-06,0,DDoS
8.313469,TCP,58158.0,21.0,108.0,188.0,9.0,15.0,0.0,0.0,0.041666668,12.333333,12.697375,0.3614552,0.0,0,BruteForce
0.000157,UDP,63479.0,53.0,102.0,134.0,2.0,2.0,0.0,0.0,0.0,71.75,8.763561,5.2333333e-05,0.0,0,Benign
4e-06,TCP,41828.0,80.0,0.0,0.0,2.0,1.0,0.0,0.33333334,0.0,0.0,0.0,2e-06,0.0,0,DDoS
0.001021,TCP,40320.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.001021,0.0,0,DDoS
3.002743,TCP,56058.0,80.0,0.0,0.0,3.0,0.0,0.0,0.0,0.33333334,0.0,0.0,1.5013715,0.0,0,DDoS
0.000176,UDP,51862.0,53.0,68.0,182.0,2.0,2.0,0.0,0.0,0.0,71.0,31.220186,5.866667e-05,0.0,0,Benign
3.400992,TCP,10783.0,443.0,329.0,4533.0,8.0,7.0,0.0,0.0,0.06666667,324.13333,584.8742,0.242928,0.0,0,Benign
2.7e-05,TCP,39056.0,8045.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,2.7e-05,0.0,0,PortScan
12.29659,TCP,48850.0,22.0,2008.0,2745.0,20.0,33.0,0.0,0.0,0.018867925,89.679245,189.59027,0.23647289,0.0,0,BruteForce
10.639709,TCP,49272.0,22.0,2008.0,2745.0,21.0,32.0,0.0,0.0,0.018867925,89.679245,189.59027,0.20460978,0.0,0,BruteForce
0.093817,TCP,2925.0,8080.0,73320.0,284.0,21.0,28.0,0.0,0.0,0.020408163,1502.1224,2433.9067,0.0019545208,0.0,0,Botnet
4.1e-05,TCP,8080.0,4298.0,6.0,6.0,1.0,1.0,0.0,0.5,0.0,9.0,0.0,4.1e-05,0.0,0,Botnet
116.02413,TCP,59895.0,443.0,883.0,51996.0,37.0,44.0,0.0,0.0,0.012345679,652.82715,870.6658,1.4503016,0.03813583,0,Benign
4.7e-05,TCP,53162.0,21.0,14.0,0.0,2.0,0.0,0.5,0.5,0.0,14.0,8.082904,4.7e-05,0.0,0,BruteForce
0.00021,UDP,13944.0,53.0,58.0,166.0,2.0,2.0,0.0,0.0,0.0,63.25,29.577019,7e-05,0.0,0,Benign
4e-05,TCP,8080.0,53716.0,6.0,6.0,1.0,1.0,0.0,0.5,0.0,9.0,0.0,4e-05,0.0,0,Botnet
10.392934,TCP,41282.0,443.0,861.0,6173.0,11.0,10.0,0.0,0.0,0.04761905,334.9524,535.5258,0.5196467,0.382285,0,Benign
116.68258,TCP,51595.0,443.0,990.0,3859.0,22.0,20.0,0.0,0.0,0.023809524,115.45238,327.0589,2.8459165,0.21328254,0,Benign
3.6e-05,TCP,47594.0,22.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,3.6e-05,0.0,0,BruteForce
0.030392,UDP,60780.0,53.0,64.0,117.0,1.0,1.0,0.0,0.0,0.0,122.5,30.599564,0.030392,0.0,0,Benign
4.9e-05,TCP,37974.0,10004.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,4.9e-05,0.0,0,PortScan
4.9e-05,TCP,54384.0,1175.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,4.9e-05,0.0,0,PortScan
0.294864,TCP,57284.0,443.0,1121.0,5173.0,10.0,10.0,0.0,0.0,0.05,314.7,521.5244,0.015519158,0.0,0,Benign
1e-06,TCP,52760.0,443.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0,Benign
0.031333,UDP,43616.0,53.0,70.0,154.0,2.0,2.0,0.0,0.0,0.0,64.75,23.004347,0.010444333,0.0,0,Benign
4.4e-05,TCP,53770.0,6547.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,4.4e-05,0.0,0,PortScan
0.004804,TCP,443.0,50181.0,58400.0,0.0,27.0,1.0,0.0,0.035714287,0.0,2137.8572,996.1408,0.00017792592,0.0,0,Benign
0.023456,UDP,60736.0,53.0,64.0,112.0,1.0,1.0,0.0,0.0,0.0,120.0,27.712812,0.023456,0.0,0,Benign
80.51608,TCP,50508.0,80.0,690.0,11595.0,7.0,5.0,0.0,0.083333336,0.0,1023.75,1703.4291,7.3196435,0.000447,0,DDoS
4.9e-05,TCP,43959.0,32779.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,4.9e-05,0.0,0,PortScan
0.000187,UDP,63065.0,53.0,102.0,210.0,2.0,2.0,0.0,0.0,0.0,90.75,29.577019,6.233333e-05,0.0,0,Benign
7e-05,TCP,50642.0,22.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,7e-05,0.0,0,BruteForce
0.000183,UDP,12010.0,53.0,74.0,280.0,2.0,2.0,0.0,0.0,0.0,97.75,56.415424,6.1e-05,0.0,0,Benign
0.156323,UDP,9679.0,53.0,64.0,250.0,2.0,2.0,0.0,0.0,0.0,86.5,50.938198,0.05210767,0.0,0,Benign
0.000241,UDP,57614.0,53.0,68.0,132.0,2.0,2.0,0.0,0.0,0.0,58.5,17.527122,8.033334e-05,0.0,0,Benign
3.6e-05,TCP,50886.0,48080.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,3.6e-05,0.0,0,PortScan
0.340094,TCP,57370.0,443.0,1274.0,62696.0,20.0,22.0,0.0,0.0,0.023809524,1523.0952,2086.726,0.008294975,0.0,0,Benign
0.125456,TCP,53708.0,443.0,532.0,5786.0,9.0,8.0,0.0,0.0,0.05882353,371.64706,568.91235,0.007841,0.0,0,Benign
0.000187,UDP,57301.0,53.0,68.0,100.0,2.0,2.0,0.0,0.0,0.0,50.5,8.763561,6.233333e-05,0.0,0,Benign
7.2e-05,TCP,50300.0,2393.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,7.2e-05,0.0,0,PortScan
10.460059,TCP,51864.0,443.0,1188.0,7107.0,9.0,11.0,0.0,0.0,0.05,414.75,643.6268,0.5505294,0.460156,0,Benign
7.1e-05,TCP,44510.0,2000.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,7.1e-05,0.0,0,PortScan
0.050215,UDP,62305.0,53.0,52.0,68.0,1.0,1.0,0.0,0.0,0.0,86.0,9.237604,0.050215,0.0,0,Benign
0.031264,UDP,62650.0,53.0,136.0,182.0,4.0,2.0,0.0,0.0,0.0,58.666668,27.813152,0.0062527996,0.0,0,Benign
2e-05,TCP,8080.0,51754.0,6.0,6.0,1.0,1.0,0.0,0.5,0.0,9.0,0.0,2e-05,0.0,0,Botnet
8.6e-05,TCP,59478.0,1123.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,8.6e-05,0.0,0,PortScan
97.95773,TCP,57676.0,80.0,313.0,11595.0,8.0,5.0,0.0,0.07692308,0.0,916.0,2017.8877,8.163144,0.001003,0,DDoS
2.5e-05,TCP,443.0,37068.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,2.5e-05,0.0,0,Benign
1.7e-05,TCP,52032.0,443.0,31.0,0.0,2.0,0.0,0.5,0.5,0.0,31.0,17.897858,1.7e-05,0.0,0,Benign
6.1e-05,TCP,34025.0,4003.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,6.1e-05,0.0,0,PortScan
6.3e-05,TCP,55826.0,35500.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,6.3e-05,0.0,0,PortScan
2.7e-05,TCP,60516.0,625.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,2.7e-05,0.0,0,PortScan
6.2e-05,TCP,49186.0,22.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,6.2e-05,0.0,0,BruteForce
1.2e-05,TCP,53430.0,9877.0,2.0,6.0,1.0,1.0,0.0,0.0,0.5,5.0,2.309401,1.2e-05,0.0,0,PortScan
9.977368,TCP,57774.0,21.0,112.0,188.0,9.0,15.0,0.0,0.0,0.041666668,12.5,12.819257,0.43379858,0.0,0,BruteForce
6.1e-05,TCP,50742.0,5002.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,6.1e-05,0.0,0,PortScan
0.062816,UDP,64453.0,53.0,62.0,186.0,2.0,2.0,0.0,0.0,0.0,69.75,33.958797,0.020938667,0.0,0,Benign
0.000166,UDP,64186.0,53.0,84.0,116.0,2.0,2.0,0.0,0.0,0.0,60.5,8.763561,5.5333334e-05,0.0,0,Benign
10.037081,TCP,62155.0,80.0,2291.0,2775.0,11.0,14.0,0.0,0.0,0.04,202.64,217.71516,0.41821173,0.0,0,Benign
0.000152,UDP,63704.0,53.0,76.0,108.0,2.0,2.0,0.0,0.0,0.0,55.5,8.763561,5.066667e-05,0.0,0,Benign
0.068488,TCP,52328.0,8080.0,207.0,134.0,4.0,3.0,0.0,0.0,0.14285715,48.714287,75.57577,0.011414667,0.0,0,Botnet
46.200455,TCP,59621.0,80.0,1544.0,1490.0,10.0,9.0,0.0,0.0,0.05263158,159.6842,310.84912,2.566692,0.073645,0,Benign
0.10049,TCP,52325.0,8080.0,207.0,134.0,4.0,3.0,0.0,0.0,0.14285715,48.714287,75.57577,0.016748333,0.0,0,Botnet
0.000168,UDP,52681.0,53.0,72.0,136.0,2.0,2.0,0.0,0.0,0.0,61.0,17.527122,5.6e-05,0.0,0,Benign
9.063971,TCP,57068.0,21.0,108.0,188.0,9.0,15.0,0.0,0.0,0.041666668,12.333333,12.6776705,0.39408568,0.0,0,BruteForce
0.045442,TCP,39044.0,80.0,350.0,11595.0,3.0,5.0,0.0,0.0,0.125,1493.125,3337.3672,0.006491714,0.0,0,DDoS
12.951557,TCP,47762.0,22.0,2008.0,2745.0,21.0,32.0,0.0,0.0,0.018867925,89.679245,189.59027,0.24906841,0.0,0,BruteForce
0.094016,UDP,123.0,123.0,48.0,48.0,1.0,1.0,0.0,0.0,0.0,72.0,0.0,0.094016,0.0,0,Benign
5e-06,TCP,443.0,54805.0,247.0,0.0,3.0,0.0,0.33333334,0.33333334,0.0,154.33333,116.44849,2.5e-06,0.0,0,Benign
12.768841,TCP,50202.0,22.0,2008.0,2745.0,21.0,32.0,0.0,0.0,0.018867925,89.679245,189.59027,0.24555464,0.0,0,BruteForce
8.601971,TCP,53308.0,21.0,99.0,188.0,9.0,15.0,0.0,0.0,0.041666668,11.958333,12.423499,0.37399876,0.0,0,BruteForce
3e-06,TCP,58866.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,3e-06,0.0,0,DDoS
97.535194,TCP,53424.0,80.0,412.0,11595.0,6.0,7.0,0.0,0.07692308,0.0,923.61536,1457.4165,8.127933,4e-06,0,DDoS
0.004895,TCP,8147.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.004895,0.0,0,Benign
5.9e-05,TCP,443.0,57293.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,5.9e-05,0.0,0,Benign
3e-06,TCP,58528.0,80.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,3e-06,0.0,0,DDoS
6e-05,TCP,60490.0,1310.0,0.0,6.0,1.0,1.0,0.0,0.0,0.5,3.0,3.4641016,6e-05,0.0,0,PortScan
0.000171,UDP,61988.0,53.0,94.0,126.0,2.0,2.0,0.0,0.0,0.0,66.75,8.763561,5.7e-05,0.0,0,Benign
